,Cst_Cnt,Cast_ID,Quarter,Date,Year,Month,Lat_Dec,Lon_Dec,Sta_ID,St_Line,Distance
29539,29540,20-0010NM-PR-287-1734-09330350,4,10/13/2000,2000,10,32.68,-117.88,093.3 035.0,93.3,-35.0
29540,29541,20-0010NM-MX-287-2049-09330400,4,10/13/2000,2000,10,32.511666,-118.21666599999999,093.3 040.0,93.3,-54.78
29541,29542,20-0010NM-MX-288-0129-09330450,4,10/14/2000,2000,10,32.34,-118.558333,093.3 045.0,93.3,-74.91
29542,29543,20-0010NM-MX-288-0513-09330500,4,10/14/2000,2000,10,32.181666,-118.89166599999999,093.3 050.0,93.3,-94.31
29543,29544,20-0010NM-MX-288-0913-09330550,4,10/14/2000,2000,10,32.008333,-119.23833300000001,093.3 055.0,93.3,-114.77
29544,29545,20-0010NM-PR-288-1846-09330600,4,10/14/2000,2000,10,31.845,-119.57666599999999,093.3 060.0,93.3,-134.6
29545,29546,20-0010NM-MX-288-2352-09330700,4,10/14/2000,2000,10,31.516665999999997,-120.245,093.3 070.0,93.3,-174.0
29546,29547,20-0010NM-MX-289-0555-09330800,4,10/15/2000,2000,10,31.185,-120.926666,093.3 080.0,93.3,-214.21
29547,29548,20-0010NM-MX-289-1152-09330900,4,10/15/2000,2000,10,30.843333,-121.59666599999998,093.3 090.0,93.3,-254.31
29548,29549,20-0010NM-PR-289-1749-09331000,4,10/15/2000,2000,10,30.516665999999997,-122.26166599999999,093.3 100.0,93.3,-293.84
29549,29550,20-0010NM-MX-289-2349-09331100,4,10/15/2000,2000,10,30.178333000000002,-122.926666,093.3 110.0,93.3,-333.83
29550,29551,20-0010NM-MX-290-0528-09331200,4,10/16/2000,2000,10,29.848333,-123.588333,093.3 120.0,93.3,-373.52
29551,29552,20-0010NM-MX-290-1142-09001200,4,10/16/2000,2000,10,30.42,-123.998333,090.0 120.0,90.0,-368.14
29552,29553,20-0010NM-PR-290-1746-09001100,4,10/16/2000,2000,10,30.751665999999997,-123.33,090.0 110.0,90.0,-328.28
29553,29554,20-0010NM-MX-290-2342-09001000,4,10/16/2000,2000,10,31.086665999999997,-122.66,090.0 100.0,90.0,-288.35
29554,29555,20-0010NM-MX-291-0525-09000900,4,10/17/2000,2000,10,31.418333,-121.99,090.0 090.0,90.0,-248.63
29555,29556,20-0010NM-MX-291-1107-09000800,4,10/17/2000,2000,10,31.755,-121.31166599999999,090.0 080.0,90.0,-208.49
29556,29557,20-0010NM-PR-291-1812-09000700,4,10/17/2000,2000,10,32.086665999999994,-120.631666,090.0 070.0,90.0,-168.55
29557,29558,20-0010NM-MX-292-0435-09000600,4,10/18/2000,2000,10,32.42,-119.96,090.0 060.0,90.0,-129.03
29558,29559,20-0010NM-MX-292-0927-09000530,4,10/18/2000,2000,10,32.653333,-119.485,090.0 053.0,90.0,-101.22
29559,29560,20-0010NM-PR-292-1734-09000450,4,10/18/2000,2000,10,32.92,-118.94,090.0 045.0,90.0,-69.41
29560,29561,20-0010NM-MX-293-0200-09000370,4,10/19/2000,2000,10,33.181666,-118.38666599999999,090.0 037.0,90.0,-37.46
29561,29562,20-0010NM-MX-293-0449-09000350,4,10/19/2000,2000,10,33.253333000000005,-118.248333,090.0 035.0,90.0,-29.3
29562,29563,20-0010NM-MX-293-0841-09000300,4,10/19/2000,2000,10,33.418333000000004,-117.905,090.0 030.0,90.0,-9.44
29563,29564,20-0010NM-PR-293-1830-09000280,4,10/19/2000,2000,10,33.483333,-117.76666599999999,090.0 028.0,90.0,-1.5
29564,29565,20-0010NM-MX-293-2351-08670330,4,10/19/2000,2000,10,33.886666,-118.49666599999999,086.7 033.0,86.7,-3.9
29565,29566,20-0010NM-MX-294-0155-08670350,4,10/20/2000,2000,10,33.825,-118.635,086.7 035.0,86.7,-11.56
29566,29567,20-0010NM-MX-294-0855-08670400,4,10/20/2000,2000,10,33.655,-118.978333,086.7 040.0,86.7,-31.41
29567,29568,20-0010NM-MX-294-1314-08670450,4,10/20/2000,2000,10,33.498333,-119.32,086.7 045.0,86.7,-50.9
29568,29569,20-0010NM-PR-294-1825-08670500,4,10/20/2000,2000,10,33.323333,-119.66333300000001,086.7 050.0,86.7,-71.03
29569,29570,20-0010NM-MX-294-2113-08670550,4,10/20/2000,2000,10,33.158333,-120.00833300000001,086.7 055.0,86.7,-90.97
29570,29571,20-0010NM-MX-295-0131-08670600,4,10/21/2000,2000,10,32.986666,-120.35666599999999,086.7 060.0,86.7,-111.29
29571,29572,20-0010NM-MX-295-0709-08670700,4,10/21/2000,2000,10,32.653333,-121.04,086.7 070.0,86.7,-151.13
29572,29573,20-0010NM-PR-295-1828-08670800,4,10/21/2000,2000,10,32.32,-121.72166599999998,086.7 080.0,86.7,-191.02
29573,29574,20-0010NM-MX-297-0234-08670900,4,10/23/2000,2000,10,31.996665999999998,-122.395,086.7 090.0,86.7,-230.34
29574,29575,20-0010NM-MX-297-0833-08671000,4,10/23/2000,2000,10,31.655,-123.071666,086.7 100.0,86.7,-270.49
29575,29576,20-0010NM-PR-297-1749-08671100,4,10/23/2000,2000,10,31.325,-123.745,086.7 110.0,86.7,-310.24
29576,29577,20-0010NM-MX-297-2310-08331100,4,10/23/2000,2000,10,31.911665999999997,-124.17166599999999,083.3 110.0,83.3,-282.57
29577,29578,20-0010NM-MX-298-0513-08331000,4,10/24/2000,2000,10,32.245,-123.49,083.3 100.0,83.3,-242.55
29578,29579,20-0010NM-MX-298-1049-08330900,4,10/24/2000,2000,10,32.578333,-122.808333,083.3 090.0,83.3,-202.64
29579,29580,20-0010NM-PR-298-1743-08330800,4,10/24/2000,2000,10,32.91,-122.118333,083.3 080.0,83.3,-162.53
29580,29581,20-0010NM-MX-298-2235-08330700,4,10/24/2000,2000,10,33.248333,-121.44,083.3 070.0,83.3,-122.84
29581,29582,20-0010NM-MX-299-0425-08330600,4,10/25/2000,2000,10,33.578333,-120.75166599999999,083.3 060.0,83.3,-83.08
29582,29583,20-0010NM-MX-299-1234-08330550,4,10/25/2000,2000,10,33.743333,-120.42,083.3 055.0,83.3,-63.79
29583,29584,20-0010NM-PR-299-1752-08330510,4,10/25/2000,2000,10,33.878333000000005,-120.135,083.3 051.0,83.3,-47.43
29584,29585,20-0010NM-MX-300-0400-08330420,4,10/26/2000,2000,10,34.178333,-119.51166599999999,083.3 042.0,83.3,-11.59
29585,29586,20-0010NM-MX-300-0604-08330406,4,10/26/2000,2000,10,34.225,-119.41333300000001,083.3 040.6,83.3,-5.96
29586,29587,20-0010NM-MX-300-1019-08180469,4,10/26/2000,2000,10,34.275,-120.028333,081.8 046.9,81.8,-14.04
29587,29588,20-0010NM-PR-300-1749-08000510,4,10/26/2000,2000,10,34.456666,-120.52666599999999,080.0 051.0,80.0,-2.63
29588,29589,20-0010NM-MX-300-2124-08000550,4,10/26/2000,2000,10,34.316666,-120.795,080.0 055.0,80.0,-18.16
29589,29590,20-0010NM-MX-301-0143-08000600,4,10/27/2000,2000,10,34.145,-121.15166599999999,080.0 060.0,80.0,-38.63
29590,29591,20-0010NM-PR-301-1750-08000700,4,10/27/2000,2000,10,33.82,-121.85,080.0 070.0,80.0,-78.47
29591,29592,20-0010NM-MX-301-2327-08000800,4,10/27/2000,2000,10,33.481666,-122.535,080.0 080.0,80.0,-118.26
29592,29593,20-0010NM-MX-302-0528-08000900,4,10/28/2000,2000,10,33.15,-123.22166599999998,080.0 090.0,80.0,-158.03
29593,29594,20-0010NM-MX-302-1140-08001000,4,10/28/2000,2000,10,32.818333,-123.905,080.0 100.0,80.0,-197.77
29594,29595,20-0010NM-PR-302-1755-07671000,4,10/28/2000,2000,10,33.39,-124.316666,076.7 100.0,76.7,-209.34
29595,29596,20-0010NM-MX-302-2327-07670900,4,10/28/2000,2000,10,33.725,-123.631666,076.7 090.0,76.7,-169.62
29596,29597,20-0010NM-MX-303-0505-07670800,4,10/29/2000,2000,10,34.053333,-122.93666599999999,076.7 080.0,76.7,-129.8
29597,29598,20-0010NM-MX-303-1104-07670700,4,10/29/2000,2000,10,34.388333,-122.243333,076.7 070.0,76.7,-89.96
29598,29599,20-0010NM-PR-303-1733-07670600,4,10/29/2000,2000,10,34.725,-121.54666599999999,076.7 060.0,76.7,-50.05
29599,29600,20-0010NM-MX-303-2155-07670550,4,10/29/2000,2000,10,34.888333,-121.20166599999999,076.7 055.0,76.7,-30.43
29600,29601,20-0010NM-MX-304-0145-07670510,4,10/30/2000,2000,10,35.025,-120.92,076.7 051.0,76.7,-14.34
29601,29602,20-0010NM-MX-304-0410-07670490,4,10/30/2000,2000,10,35.09,-120.778333,076.7 049.0,76.7,-6.38
29602,29603,20-0101JD-PR-007-1929-09330267,1,01/07/2001,2001,1,32.955,-117.3,093.3 026.7,93.3,-1.69
29603,29604,20-0101JD-MX-008-0514-09330280,1,01/08/2001,2001,1,32.915,-117.403333,093.3 028.0,93.3,-7.26
29604,29605,20-0101JD-MX-008-0712-09330300,1,01/08/2001,2001,1,32.853333,-117.53166599999999,093.3 030.0,93.3,-14.63
29605,29606,20-0101JD-MX-008-1118-09330350,1,01/08/2001,2001,1,32.683333000000005,-117.875,093.3 035.0,93.3,-34.69
29606,29607,20-0101JD-PR-008-1736-09330400,1,01/08/2001,2001,1,32.51,-118.21,093.3 040.0,93.3,-54.54
29607,29608,20-0101JD-MX-008-2106-09330450,1,01/08/2001,2001,1,32.353333,-118.55333300000001,093.3 045.0,93.3,-74.3
29608,29609,20-0101JD-MX-009-0127-09330500,1,01/09/2001,2001,1,32.175,-118.89333300000001,093.3 050.0,93.3,-94.59
29609,29610,20-0101JD-MX-009-0656-09330550,1,01/09/2001,2001,1,32.005,-119.24,093.3 055.0,93.3,-114.95
29610,29611,20-0101JD-PR-009-1800-09330600,1,01/09/2001,2001,1,31.846666,-119.58,093.3 060.0,93.3,-134.69
29611,29612,20-0101JD-MX-010-0023-09330700,1,01/10/2001,2001,1,31.511665999999998,-120.245,093.3 070.0,93.3,-174.16
29612,29613,20-0101JD-MX-010-0633-09330800,1,01/10/2001,2001,1,31.185,-120.92,093.3 080.0,93.3,-213.91
29613,29614,20-0101JD-MX-010-1243-09330900,1,01/10/2001,2001,1,30.848333,-121.59,093.3 090.0,93.3,-253.87
29614,29615,20-0101JD-PR-010-1905-09331000,1,01/10/2001,2001,1,30.515,-122.265,093.3 100.0,93.3,-294.04
29615,29616,20-0101JD-MX-011-0358-09331100,1,01/11/2001,2001,1,30.181665999999996,-122.915,093.3 110.0,93.3,-333.21
29616,29617,20-0101JD-MX-011-1149-09331200,1,01/11/2001,2001,1,29.848333,-123.581666,093.3 120.0,93.3,-373.23
29617,29618,20-0101JD-PR-011-1907-09001200,1,01/11/2001,2001,1,30.415,-124.00333300000001,090.0 120.0,90.0,-368.52
29618,29619,20-0101JD-MX-012-0144-09001100,1,01/12/2001,2001,1,30.756666,-123.331666,090.0 110.0,90.0,-328.2
29619,29620,20-0101JD-MX-012-0759-09001000,1,01/12/2001,2001,1,31.088333000000002,-122.661666,090.0 100.0,90.0,-288.37
29620,29621,20-0101JD-PR-012-1745-09000900,1,01/12/2001,2001,1,31.423333000000003,-121.993333,090.0 090.0,90.0,-248.62
29621,29622,20-0101JD-MX-013-0027-09000800,1,01/13/2001,2001,1,31.758333,-121.30666599999999,090.0 080.0,90.0,-208.17
29622,29623,20-0101JD-MX-013-0700-09000700,1,01/13/2001,2001,1,32.081666,-120.638333,090.0 070.0,90.0,-169.0
29623,29624,20-0101JD-MX-013-1345-09000600,1,01/13/2001,2001,1,32.425,-119.96,090.0 060.0,90.0,-128.88
29624,29625,20-0101JD-PR-013-1839-09000530,1,01/13/2001,2001,1,32.653333,-119.478333,090.0 053.0,90.0,-100.93
29625,29626,20-0101JD-MX-014-0013-09000450,1,01/14/2001,2001,1,32.923333,-118.93166599999999,090.0 045.0,90.0,-68.95
29626,29627,20-0101JD-MX-014-0515-09000370,1,01/14/2001,2001,1,33.185,-118.385,090.0 037.0,90.0,-37.29
29627,29628,20-0101JD-MX-014-0757-09000350,1,01/14/2001,2001,1,33.253333000000005,-118.248333,090.0 035.0,90.0,-29.3
29628,29629,20-0101JD-MX-014-1159-09000300,1,01/14/2001,2001,1,33.42,-117.91,090.0 030.0,90.0,-9.61
29629,29630,20-0101JD-PR-014-1841-09000280,1,01/14/2001,2001,1,33.486666,-117.76666599999999,090.0 028.0,90.0,-1.4
29630,29631,20-0101JD-MX-014-2351-08670330,1,01/14/2001,2001,1,33.886666,-118.49,086.7 033.0,86.7,-3.57
29631,29632,20-0101JD-MX-015-0216-08670350,1,01/15/2001,2001,1,33.83,-118.625,086.7 035.0,86.7,-10.99
29632,29633,20-0101JD-MX-015-0617-08670400,1,01/15/2001,2001,1,33.655,-118.97166599999998,086.7 040.0,86.7,-31.11
29633,29634,20-0101JD-MX-015-1018-08670450,1,01/15/2001,2001,1,33.495,-119.316666,086.7 045.0,86.7,-50.85
29634,29635,20-0101JD-MX-015-1501-08670500,1,01/15/2001,2001,1,33.323333,-119.661666,086.7 050.0,86.7,-70.95
29635,29636,20-0101JD-PR-015-1838-08670550,1,01/15/2001,2001,1,33.151666,-120.01,086.7 055.0,86.7,-91.24
29636,29637,20-0101JD-MX-015-2257-08670600,1,01/15/2001,2001,1,32.995,-120.34833300000001,086.7 060.0,86.7,-110.68
29637,29638,20-0101JD-MX-016-0617-08670700,1,01/16/2001,2001,1,32.665,-121.03,086.7 070.0,86.7,-150.34
29638,29639,20-0101JD-PR-016-1846-08670800,1,01/16/2001,2001,1,32.326665999999996,-121.711666,086.7 080.0,86.7,-190.38
29639,29640,20-0101JD-MX-017-0138-08670900,1,01/17/2001,2001,1,31.99,-122.39166599999999,086.7 090.0,86.7,-230.4
29640,29641,20-0101JD-MX-017-0743-08671000,1,01/17/2001,2001,1,31.661665999999997,-123.07,086.7 100.0,86.7,-270.21
29641,29642,20-0101JD-MX-017-1341-08671100,1,01/17/2001,2001,1,31.325,-123.73833300000001,086.7 110.0,86.7,-309.94
29642,29643,20-0101JD-PR-017-1959-08331100,1,01/17/2001,2001,1,31.883333,-124.16,083.3 110.0,83.3,-282.95
29643,29644,20-0101JD-MX-018-0203-08331000,1,01/18/2001,2001,1,32.243333,-123.483333,083.3 100.0,83.3,-242.31
29644,29645,20-0101JD-MX-018-0755-08330900,1,01/18/2001,2001,1,32.581666,-122.81,083.3 090.0,83.3,-202.61
29645,29646,20-0101JD-PR-018-1743-08330800,1,01/18/2001,2001,1,32.92,-122.123333,083.3 080.0,83.3,-162.44
29646,29647,20-0101JD-MX-018-2248-08330700,1,01/18/2001,2001,1,33.245,-121.43833300000001,083.3 070.0,83.3,-122.87
29647,29648,20-0101JD-MX-019-0458-08330600,1,01/19/2001,2001,1,33.581666,-120.75333300000001,083.3 060.0,83.3,-83.05
29648,29649,20-0101JD-MX-019-0851-08330550,1,01/19/2001,2001,1,33.748333,-120.40833300000001,083.3 055.0,83.3,-63.13
29649,29650,20-0101JD-MX-019-1216-08330510,1,01/19/2001,2001,1,33.88,-120.135,083.3 051.0,83.3,-47.38
29650,29651,20-0101JD-PR-019-1809-08330420,1,01/19/2001,2001,1,34.173333,-119.513333,083.3 042.0,83.3,-11.81
29651,29652,20-0101JD-MX-019-2014-08330406,1,01/19/2001,2001,1,34.225,-119.415,083.3 040.6,83.3,-6.03
29652,29653,20-0101JD-MX-020-0039-08180469,1,01/20/2001,2001,1,34.273333,-120.025,081.8 046.9,81.8,-13.97
29653,29654,20-0101JD-MX-020-0504-08000510,1,01/20/2001,2001,1,34.45,-120.51666599999999,080.0 051.0,80.0,-2.25
29654,29655,20-0101JD-MX-020-0754-08000550,1,01/20/2001,2001,1,34.318333,-120.8,080.0 055.0,80.0,-18.33
29655,29656,20-0101JD-MX-020-1139-08000600,1,01/20/2001,2001,1,34.153333,-121.14833300000001,080.0 060.0,80.0,-38.24
29656,29657,20-0101JD-PR-020-1747-08000700,1,01/20/2001,2001,1,33.816666,-121.843333,080.0 070.0,80.0,-78.28
29657,29658,20-0101JD-MX-020-2356-08000800,1,01/20/2001,2001,1,33.485,-122.535,080.0 080.0,80.0,-118.15
29658,29659,20-0101JD-MX-021-0516-08000900,1,01/21/2001,2001,1,33.153333,-123.226666,080.0 090.0,80.0,-158.14
29659,29660,20-0101JD-MX-021-1057-08001000,1,01/21/2001,2001,1,32.823333,-123.90666599999999,080.0 100.0,80.0,-197.68
29660,29661,20-0101JD-PR-021-1753-07671000,1,01/21/2001,2001,1,33.386666,-124.33,076.7 100.0,76.7,-210.02
29661,29662,20-0101JD-MX-021-2309-07670900,1,01/21/2001,2001,1,33.726665999999994,-123.63666599999999,076.7 090.0,76.7,-169.79
29662,29663,20-0101JD-MX-022-0459-07670800,1,01/22/2001,2001,1,34.053333,-122.945,076.7 080.0,76.7,-130.16
29663,29664,20-0101JD-MX-022-1037-07670700,1,01/22/2001,2001,1,34.39,-122.25,076.7 070.0,76.7,-90.19
29664,29665,20-0101JD-PR-022-1757-07670600,1,01/22/2001,2001,1,34.721666,-121.555,076.7 060.0,76.7,-50.5
29665,29666,20-0101JD-MX-022-2117-07670550,1,01/22/2001,2001,1,34.886666,-121.198333,076.7 055.0,76.7,-30.34
29666,29667,20-0101JD-MX-023-0121-07670510,1,01/23/2001,2001,1,35.023333,-120.91666599999999,076.7 051.0,76.7,-14.25
29667,29668,20-0101JD-MX-023-0343-07670490,1,01/23/2001,2001,1,35.09,-120.778333,076.7 049.0,76.7,-6.38
29668,29669,20-0104JD-MX-096-1959-09330267,2,04/06/2001,2001,4,32.955,-117.3,093.3 026.7,93.3,-1.69
29669,29670,20-0104JD-MX-096-2229-09330280,2,04/06/2001,2001,4,32.91,-117.39333300000001,093.3 028.0,93.3,-6.89
29670,29671,20-0104JD-MX-097-0136-09330300,2,04/07/2001,2001,4,32.845,-117.53166599999999,093.3 030.0,93.3,-14.85
29671,29672,20-0104JD-MX-097-0539-09330350,2,04/07/2001,2001,4,32.681666,-117.873333,093.3 035.0,93.3,-34.66
29672,29673,20-0104JD-MX-097-1006-09330400,2,04/07/2001,2001,4,32.516666,-118.218333,093.3 040.0,93.3,-54.71
29673,29674,20-0104JD-MX-097-1447-09330450,2,04/07/2001,2001,4,32.346666,-118.551666,093.3 045.0,93.3,-74.42
29674,29675,20-0104JD-PR-097-1918-09330500,2,04/07/2001,2001,4,32.178333,-118.89166599999999,093.3 050.0,93.3,-94.41
29675,29676,20-0104JD-MX-097-2321-09330550,2,04/07/2001,2001,4,32.016666,-119.228333,093.3 055.0,93.3,-114.08
29676,29677,20-0104JD-MX-098-0345-09330600,2,04/08/2001,2001,4,31.855,-119.56833300000001,093.3 060.0,93.3,-133.93
29677,29678,20-0104JD-MX-098-1205-09330700,2,04/08/2001,2001,4,31.516665999999997,-120.24666599999999,093.3 070.0,93.3,-174.08
29678,29679,20-0104JD-PR-098-1845-09330800,2,04/08/2001,2001,4,31.173333000000003,-120.918333,093.3 080.0,93.3,-214.2
29679,29680,20-0104JD-MX-099-0054-09330900,2,04/09/2001,2001,4,30.846666,-121.59,093.3 090.0,93.3,-253.92
29680,29681,20-0104JD-MX-099-0705-09331000,2,04/09/2001,2001,4,30.518333000000002,-122.25833300000001,093.3 100.0,93.3,-293.64
29681,29682,20-0104JD-PR-099-1801-09331100,2,04/09/2001,2001,4,30.178333000000002,-122.92166599999999,093.3 110.0,93.3,-333.61
29682,29683,20-0104JD-MX-100-0018-09331200,2,04/10/2001,2001,4,29.846666,-123.585,093.3 120.0,93.3,-373.43
29683,29684,20-0104JD-MX-100-1000-09001200,2,04/10/2001,2001,4,30.426665999999997,-124.00166599999999,090.0 120.0,90.0,-368.08
29684,29685,20-0104JD-PR-100-1803-09001100,2,04/10/2001,2001,4,30.771665999999996,-123.34,090.0 110.0,90.0,-328.1
29685,29686,20-0104JD-MX-101-0051-09001000,2,04/11/2001,2001,4,31.081666,-122.653333,090.0 100.0,90.0,-288.21
29686,29687,20-0104JD-MX-101-0740-09000900,2,04/11/2001,2001,4,31.42,-121.991666,090.0 090.0,90.0,-248.65
29687,29688,20-0104JD-PR-101-1744-09000800,2,04/11/2001,2001,4,31.751665999999997,-121.32666599999999,090.0 080.0,90.0,-209.25
29688,29689,20-0104JD-MX-101-2333-09000700,2,04/11/2001,2001,4,32.086665999999994,-120.638333,090.0 070.0,90.0,-168.84
29689,29690,20-0104JD-MX-102-0615-09000600,2,04/12/2001,2001,4,32.42,-119.963333,090.0 060.0,90.0,-129.18
29690,29691,20-0104JD-MX-102-1121-09000530,2,04/12/2001,2001,4,32.655,-119.48,090.0 053.0,90.0,-100.95
29691,29692,20-0104JD-PR-102-1851-09000450,2,04/12/2001,2001,4,32.92,-118.93666599999999,090.0 045.0,90.0,-69.27
29692,29693,20-0104JD-MX-103-0015-09000370,2,04/13/2001,2001,4,33.188333,-118.38666599999999,090.0 037.0,90.0,-37.26
29693,29694,20-0104JD-MX-103-0300-09000350,2,04/13/2001,2001,4,33.253333000000005,-118.255,090.0 035.0,90.0,-29.59
29694,29695,20-0104JD-MX-103-0657-09000300,2,04/13/2001,2001,4,33.416666,-117.90166599999999,090.0 030.0,90.0,-9.35
29695,29696,20-0104JD-MX-103-0948-09000280,2,04/13/2001,2001,4,33.483333,-117.76833300000001,090.0 028.0,90.0,-1.57
29696,29697,20-0104JD-MX-103-2212-08670330,2,04/13/2001,2001,4,33.89,-118.48833300000001,086.7 033.0,86.7,-3.47
29697,29698,20-0104JD-MX-103-2345-08670350,2,04/13/2001,2001,4,33.823333,-118.625,086.7 035.0,86.7,-11.14
29698,29699,20-0104JD-MX-104-0400-08670400,2,04/14/2001,2001,4,33.656665999999994,-118.975,086.7 040.0,86.7,-31.21
29699,29700,20-0104JD-MX-104-0822-08670450,2,04/14/2001,2001,4,33.495,-119.315,086.7 045.0,86.7,-50.78
29700,29701,20-0104JD-MX-104-1240-08670500,2,04/14/2001,2001,4,33.32,-119.66,086.7 050.0,86.7,-70.98
29701,29702,20-0104JD-PR-104-1805-08670550,2,04/14/2001,2001,4,33.148333,-120.02333300000001,086.7 055.0,86.7,-91.92
29702,29703,20-0104JD-MX-104-2138-08670600,2,04/14/2001,2001,4,32.991665999999995,-120.35,086.7 060.0,86.7,-110.85
29703,29704,20-0104JD-MX-105-0404-08670700,2,04/15/2001,2001,4,32.655,-121.03333300000001,086.7 070.0,86.7,-150.79
29704,29705,20-0104JD-MX-105-1015-08670800,2,04/15/2001,2001,4,32.328333,-121.718333,086.7 080.0,86.7,-190.62
29705,29706,20-0104JD-PR-105-1716-08670900,2,04/15/2001,2001,4,31.998333000000002,-122.388333,086.7 090.0,86.7,-230.0
29706,29707,20-0104JD-MX-105-2231-08671000,2,04/15/2001,2001,4,31.661665999999997,-123.07,086.7 100.0,86.7,-270.21
29707,29708,20-0104JD-MX-106-0446-08671100,2,04/16/2001,2001,4,31.325,-123.743333,086.7 110.0,86.7,-310.16
29708,29709,20-0104JD-MX-106-1054-08331100,2,04/16/2001,2001,4,31.916665999999996,-124.17,083.3 110.0,83.3,-282.34
29709,29710,20-0104JD-PR-106-1757-08331000,2,04/16/2001,2001,4,32.226665999999994,-123.48666599999999,083.3 100.0,83.3,-242.97
29710,29711,20-0104JD-MX-106-2304-08330900,2,04/16/2001,2001,4,32.578333,-122.81166599999999,083.3 090.0,83.3,-202.78
29711,29712,20-0104JD-MX-107-0538-08330800,2,04/17/2001,2001,4,32.913333,-122.13333300000001,083.3 080.0,83.3,-163.08
29712,29713,20-0104JD-MX-107-1134-08330700,2,04/17/2001,2001,4,33.245,-121.441666,083.3 070.0,83.3,-123.01
29713,29714,20-0104JD-PR-107-1842-08330600,2,04/17/2001,2001,4,33.575,-120.75333300000001,083.3 060.0,83.3,-83.26
29714,29715,20-0104JD-MX-107-2310-08330550,2,04/17/2001,2001,4,33.748333,-120.403333,083.3 055.0,83.3,-62.92
29715,29716,20-0104JD-MX-108-0241-08330510,2,04/18/2001,2001,4,33.881665999999996,-120.138333,083.3 051.0,83.3,-47.47
29716,29717,20-0104JD-MX-108-0756-08180469,2,04/18/2001,2001,4,34.28,-120.02666599999999,081.8 046.9,81.8,-13.79
29717,29718,20-0104JD-MX-108-1259-08330406,2,04/18/2001,2001,4,34.225,-119.41,083.3 040.6,83.3,-5.82
29718,29719,20-0104JD-PR-109-1928-08330420,2,04/19/2001,2001,4,34.178333,-119.505,083.3 042.0,83.3,-11.3
29719,29720,20-0104JD-MX-110-0247-08000510,2,04/20/2001,2001,4,34.451665999999996,-120.52666599999999,080.0 051.0,80.0,-2.69
29720,29721,20-0104JD-MX-110-0543-08000550,2,04/20/2001,2001,4,34.318333,-120.8,080.0 055.0,80.0,-18.33
29721,29722,20-0104JD-MX-110-0933-08000600,2,04/20/2001,2001,4,34.145,-121.161666,080.0 060.0,80.0,-39.06
29722,29723,20-0104JD-PR-110-1812-08000700,2,04/20/2001,2001,4,33.816666,-121.84,080.0 070.0,80.0,-78.14
29723,29724,20-0104JD-MX-110-2355-08000800,2,04/20/2001,2001,4,33.485,-122.53,080.0 080.0,80.0,-117.94
29724,29725,20-0104JD-MX-111-0646-08000900,2,04/21/2001,2001,4,33.156665999999994,-123.21666599999999,080.0 090.0,80.0,-157.61
29725,29726,20-0104JD-PR-111-1733-08001000,2,04/21/2001,2001,4,32.796665999999995,-123.926666,080.0 100.0,80.0,-199.37
29726,29727,20-0104JD-MX-112-0052-07671000,2,04/22/2001,2001,4,33.388333,-124.32666599999999,076.7 100.0,76.7,-209.82
29727,29728,20-0104JD-MX-112-0746-07670900,2,04/22/2001,2001,4,33.721666,-123.638333,076.7 090.0,76.7,-170.01
29728,29729,20-0104JD-PR-112-1723-07670800,2,04/22/2001,2001,4,34.066666,-122.97333300000001,076.7 080.0,76.7,-130.96
29729,29730,20-0104JD-MX-112-2337-07670700,2,04/22/2001,2001,4,34.388333,-122.245,076.7 070.0,76.7,-90.03
29730,29731,20-0104JD-MX-113-0706-07670600,2,04/23/2001,2001,4,34.72,-121.55666599999999,076.7 060.0,76.7,-50.62
29731,29732,20-0104JD-MX-113-1148-07670550,2,04/23/2001,2001,4,34.89,-121.198333,076.7 055.0,76.7,-30.24
29732,29733,20-0104JD-MX-113-1527-07670510,2,04/23/2001,2001,4,35.023333,-120.91666599999999,076.7 051.0,76.7,-14.25
29733,29734,20-0104JD-MX-113-1847-07670490,2,04/23/2001,2001,4,35.085,-120.79,076.7 049.0,76.7,-7.02
29734,29735,20-0107NM-PR-191-1844-09330267,3,07/10/2001,2001,7,32.955,-117.308333,093.3 026.7,93.3,-2.11
29735,29736,20-0107NM-MX-191-2052-09330280,3,07/10/2001,2001,7,32.913333,-117.395,093.3 028.0,93.3,-6.89
29736,29737,20-0107NM-MX-192-0104-09330300,3,07/11/2001,2001,7,32.84,-117.53833300000001,093.3 030.0,93.3,-15.28
29737,29738,20-0107NM-MX-192-0529-09330350,3,07/11/2001,2001,7,32.675,-117.881666,093.3 035.0,93.3,-35.22
29738,29739,20-0107NM-MX-192-0927-09330400,3,07/11/2001,2001,7,32.515,-118.215,093.3 040.0,93.3,-54.61
29739,29740,20-0107NM-MX-192-1322-09330450,3,07/11/2001,2001,7,32.351665999999994,-118.558333,093.3 045.0,93.3,-74.57
29740,29741,20-0107NM-PR-192-1738-09330500,3,07/11/2001,2001,7,32.183333000000005,-118.895,093.3 050.0,93.3,-94.41
