,Cst_Cnt,Cast_ID,Quarter,Date,Year,Month,Lat_Dec,Lon_Dec,Sta_ID
29576,29577,20-0010NM-MX-297-2310-08331100,4,10/23/2000,2000,10,31.911666,-124.171666,083.3 110.0
29577,29578,20-0010NM-MX-298-0513-08331000,4,10/24/2000,2000,10,32.245,-123.49,083.3 100.0
29578,29579,20-0010NM-MX-298-1049-08330900,4,10/24/2000,2000,10,32.578333,-122.808333,083.3 090.0
29579,29580,20-0010NM-PR-298-1743-08330800,4,10/24/2000,2000,10,32.91,-122.118333,083.3 080.0
29580,29581,20-0010NM-MX-298-2235-08330700,4,10/24/2000,2000,10,33.248333,-121.44,083.3 070.0
29581,29582,20-0010NM-MX-299-0425-08330600,4,10/25/2000,2000,10,33.578333,-120.751666,083.3 060.0
29582,29583,20-0010NM-MX-299-1234-08330550,4,10/25/2000,2000,10,33.743333,-120.42,083.3 055.0
29583,29584,20-0010NM-PR-299-1752-08330510,4,10/25/2000,2000,10,33.878333,-120.135,083.3 051.0
29584,29585,20-0010NM-MX-300-0400-08330420,4,10/26/2000,2000,10,34.178333,-119.511666,083.3 042.0
29585,29586,20-0010NM-MX-300-0604-08330406,4,10/26/2000,2000,10,34.225,-119.413333,083.3 040.6
29586,29587,20-0010NM-MX-300-1019-08180469,4,10/26/2000,2000,10,34.275,-120.028333,081.8 046.9
29587,29588,20-0010NM-PR-300-1749-08000510,4,10/26/2000,2000,10,34.456666,-120.526666,080.0 051.0
29588,29589,20-0010NM-MX-300-2124-08000550,4,10/26/2000,2000,10,34.316666,-120.795,080.0 055.0
29589,29590,20-0010NM-MX-301-0143-08000600,4,10/27/2000,2000,10,34.145,-121.151666,080.0 060.0
29590,29591,20-0010NM-PR-301-1750-08000700,4,10/27/2000,2000,10,33.82,-121.85,080.0 070.0
29591,29592,20-0010NM-MX-301-2327-08000800,4,10/27/2000,2000,10,33.481666,-122.535,080.0 080.0
29592,29593,20-0010NM-MX-302-0528-08000900,4,10/28/2000,2000,10,33.15,-123.221666,080.0 090.0
29593,29594,20-0010NM-MX-302-1140-08001000,4,10/28/2000,2000,10,32.818333,-123.905,080.0 100.0
29594,29595,20-0010NM-PR-302-1755-07671000,4,10/28/2000,2000,10,33.39,-124.316666,076.7 100.0
29595,29596,20-0010NM-MX-302-2327-07670900,4,10/28/2000,2000,10,33.725,-123.631666,076.7 090.0
29596,29597,20-0010NM-MX-303-0505-07670800,4,10/29/2000,2000,10,34.053333,-122.936666,076.7 080.0
29597,29598,20-0010NM-MX-303-1104-07670700,4,10/29/2000,2000,10,34.388333,-122.243333,076.7 070.0
29598,29599,20-0010NM-PR-303-1733-07670600,4,10/29/2000,2000,10,34.725,-121.546666,076.7 060.0
29599,29600,20-0010NM-MX-303-2155-07670550,4,10/29/2000,2000,10,34.888333,-121.201666,076.7 055.0
29600,29601,20-0010NM-MX-304-0145-07670510,4,10/30/2000,2000,10,35.025,-120.92,076.7 051.0
29601,29602,20-0010NM-MX-304-0410-07670490,4,10/30/2000,2000,10,35.09,-120.778333,076.7 049.0
29602,29603,20-0101JD-PR-007-1929-09330267,1,01/07/2001,2001,1,32.955,-117.3,093.3 026.7
29603,29604,20-0101JD-MX-008-0514-09330280,1,01/08/2001,2001,1,32.915,-117.403333,093.3 028.0
29604,29605,20-0101JD-MX-008-0712-09330300,1,01/08/2001,2001,1,32.853333,-117.531666,093.3 030.0
29605,29606,20-0101JD-MX-008-1118-09330350,1,01/08/2001,2001,1,32.683333,-117.875,093.3 035.0
29606,29607,20-0101JD-PR-008-1736-09330400,1,01/08/2001,2001,1,32.51,-118.21,093.3 040.0
29607,29608,20-0101JD-MX-008-2106-09330450,1,01/08/2001,2001,1,32.353333,-118.553333,093.3 045.0
29608,29609,20-0101JD-MX-009-0127-09330500,1,01/09/2001,2001,1,32.175,-118.893333,093.3 050.0
29609,29610,20-0101JD-MX-009-0656-09330550,1,01/09/2001,2001,1,32.005,-119.24,093.3 055.0
29610,29611,20-0101JD-PR-009-1800-09330600,1,01/09/2001,2001,1,31.846666,-119.58,093.3 060.0
29611,29612,20-0101JD-MX-010-0023-09330700,1,01/10/2001,2001,1,31.511666,-120.245,093.3 070.0
29612,29613,20-0101JD-MX-010-0633-09330800,1,01/10/2001,2001,1,31.185,-120.92,093.3 080.0
29613,29614,20-0101JD-MX-010-1243-09330900,1,01/10/2001,2001,1,30.848333,-121.59,093.3 090.0
29614,29615,20-0101JD-PR-010-1905-09331000,1,01/10/2001,2001,1,30.515,-122.265,093.3 100.0
29615,29616,20-0101JD-MX-011-0358-09331100,1,01/11/2001,2001,1,30.181666,-122.915,093.3 110.0
29616,29617,20-0101JD-MX-011-1149-09331200,1,01/11/2001,2001,1,29.848333,-123.581666,093.3 120.0
29617,29618,20-0101JD-PR-011-1907-09001200,1,01/11/2001,2001,1,30.415,-124.003333,090.0 120.0
29618,29619,20-0101JD-MX-012-0144-09001100,1,01/12/2001,2001,1,30.756666,-123.331666,090.0 110.0
29619,29620,20-0101JD-MX-012-0759-09001000,1,01/12/2001,2001,1,31.088333,-122.661666,090.0 100.0
29620,29621,20-0101JD-PR-012-1745-09000900,1,01/12/2001,2001,1,31.423333,-121.993333,090.0 090.0
29621,29622,20-0101JD-MX-013-0027-09000800,1,01/13/2001,2001,1,31.758333,-121.306666,090.0 080.0
29622,29623,20-0101JD-MX-013-0700-09000700,1,01/13/2001,2001,1,32.081666,-120.638333,090.0 070.0
29623,29624,20-0101JD-MX-013-1345-09000600,1,01/13/2001,2001,1,32.425,-119.96,090.0 060.0
29624,29625,20-0101JD-PR-013-1839-09000530,1,01/13/2001,2001,1,32.653333,-119.478333,090.0 053.0
29625,29626,20-0101JD-MX-014-0013-09000450,1,01/14/2001,2001,1,32.923333,-118.931666,090.0 045.0
29626,29627,20-0101JD-MX-014-0515-09000370,1,01/14/2001,2001,1,33.185,-118.385,090.0 037.0
29627,29628,20-0101JD-MX-014-0757-09000350,1,01/14/2001,2001,1,33.253333,-118.248333,090.0 035.0
29628,29629,20-0101JD-MX-014-1159-09000300,1,01/14/2001,2001,1,33.42,-117.91,090.0 030.0
29629,29630,20-0101JD-PR-014-1841-09000280,1,01/14/2001,2001,1,33.486666,-117.766666,090.0 028.0
29630,29631,20-0101JD-MX-014-2351-08670330,1,01/14/2001,2001,1,33.886666,-118.49,086.7 033.0
29631,29632,20-0101JD-MX-015-0216-08670350,1,01/15/2001,2001,1,33.83,-118.625,086.7 035.0
29632,29633,20-0101JD-MX-015-0617-08670400,1,01/15/2001,2001,1,33.655,-118.971666,086.7 040.0
29633,29634,20-0101JD-MX-015-1018-08670450,1,01/15/2001,2001,1,33.495,-119.316666,086.7 045.0
29634,29635,20-0101JD-MX-015-1501-08670500,1,01/15/2001,2001,1,33.323333,-119.661666,086.7 050.0
29635,29636,20-0101JD-PR-015-1838-08670550,1,01/15/2001,2001,1,33.151666,-120.01,086.7 055.0
29636,29637,20-0101JD-MX-015-2257-08670600,1,01/15/2001,2001,1,32.995,-120.348333,086.7 060.0
29637,29638,20-0101JD-MX-016-0617-08670700,1,01/16/2001,2001,1,32.665,-121.03,086.7 070.0
29638,29639,20-0101JD-PR-016-1846-08670800,1,01/16/2001,2001,1,32.326666,-121.711666,086.7 080.0
29639,29640,20-0101JD-MX-017-0138-08670900,1,01/17/2001,2001,1,31.99,-122.391666,086.7 090.0
29640,29641,20-0101JD-MX-017-0743-08671000,1,01/17/2001,2001,1,31.661666,-123.07,086.7 100.0
29641,29642,20-0101JD-MX-017-1341-08671100,1,01/17/2001,2001,1,31.325,-123.738333,086.7 110.0
29642,29643,20-0101JD-PR-017-1959-08331100,1,01/17/2001,2001,1,31.883333,-124.16,083.3 110.0
29643,29644,20-0101JD-MX-018-0203-08331000,1,01/18/2001,2001,1,32.243333,-123.483333,083.3 100.0
29644,29645,20-0101JD-MX-018-0755-08330900,1,01/18/2001,2001,1,32.581666,-122.81,083.3 090.0
29645,29646,20-0101JD-PR-018-1743-08330800,1,01/18/2001,2001,1,32.92,-122.123333,083.3 080.0
29646,29647,20-0101JD-MX-018-2248-08330700,1,01/18/2001,2001,1,33.245,-121.438333,083.3 070.0
29647,29648,20-0101JD-MX-019-0458-08330600,1,01/19/2001,2001,1,33.581666,-120.753333,083.3 060.0
29648,29649,20-0101JD-MX-019-0851-08330550,1,01/19/2001,2001,1,33.748333,-120.408333,083.3 055.0
29649,29650,20-0101JD-MX-019-1216-08330510,1,01/19/2001,2001,1,33.88,-120.135,083.3 051.0
29650,29651,20-0101JD-PR-019-1809-08330420,1,01/19/2001,2001,1,34.173333,-119.513333,083.3 042.0
29651,29652,20-0101JD-MX-019-2014-08330406,1,01/19/2001,2001,1,34.225,-119.415,083.3 040.6
29652,29653,20-0101JD-MX-020-0039-08180469,1,01/20/2001,2001,1,34.273333,-120.025,081.8 046.9
29653,29654,20-0101JD-MX-020-0504-08000510,1,01/20/2001,2001,1,34.45,-120.516666,080.0 051.0
29654,29655,20-0101JD-MX-020-0754-08000550,1,01/20/2001,2001,1,34.318333,-120.8,080.0 055.0
29655,29656,20-0101JD-MX-020-1139-08000600,1,01/20/2001,2001,1,34.153333,-121.148333,080.0 060.0
29656,29657,20-0101JD-PR-020-1747-08000700,1,01/20/2001,2001,1,33.816666,-121.843333,080.0 070.0
29657,29658,20-0101JD-MX-020-2356-08000800,1,01/20/2001,2001,1,33.485,-122.535,080.0 080.0
29658,29659,20-0101JD-MX-021-0516-08000900,1,01/21/2001,2001,1,33.153333,-123.226666,080.0 090.0
29659,29660,20-0101JD-MX-021-1057-08001000,1,01/21/2001,2001,1,32.823333,-123.906666,080.0 100.0
29660,29661,20-0101JD-PR-021-1753-07671000,1,01/21/2001,2001,1,33.386666,-124.33,076.7 100.0
29661,29662,20-0101JD-MX-021-2309-07670900,1,01/21/2001,2001,1,33.726666,-123.636666,076.7 090.0
29662,29663,20-0101JD-MX-022-0459-07670800,1,01/22/2001,2001,1,34.053333,-122.945,076.7 080.0
29663,29664,20-0101JD-MX-022-1037-07670700,1,01/22/2001,2001,1,34.39,-122.25,076.7 070.0
29664,29665,20-0101JD-PR-022-1757-07670600,1,01/22/2001,2001,1,34.721666,-121.555,076.7 060.0
29665,29666,20-0101JD-MX-022-2117-07670550,1,01/22/2001,2001,1,34.886666,-121.198333,076.7 055.0
29666,29667,20-0101JD-MX-023-0121-07670510,1,01/23/2001,2001,1,35.023333,-120.916666,076.7 051.0
29667,29668,20-0101JD-MX-023-0343-07670490,1,01/23/2001,2001,1,35.09,-120.778333,076.7 049.0
29668,29669,20-0104JD-MX-096-1959-09330267,2,04/06/2001,2001,4,32.955,-117.3,093.3 026.7
29669,29670,20-0104JD-MX-096-2229-09330280,2,04/06/2001,2001,4,32.91,-117.393333,093.3 028.0
29670,29671,20-0104JD-MX-097-0136-09330300,2,04/07/2001,2001,4,32.845,-117.531666,093.3 030.0
29671,29672,20-0104JD-MX-097-0539-09330350,2,04/07/2001,2001,4,32.681666,-117.873333,093.3 035.0
29672,29673,20-0104JD-MX-097-1006-09330400,2,04/07/2001,2001,4,32.516666,-118.218333,093.3 040.0
29673,29674,20-0104JD-MX-097-1447-09330450,2,04/07/2001,2001,4,32.346666,-118.551666,093.3 045.0
29674,29675,20-0104JD-PR-097-1918-09330500,2,04/07/2001,2001,4,32.178333,-118.891666,093.3 050.0
29675,29676,20-0104JD-MX-097-2321-09330550,2,04/07/2001,2001,4,32.016666,-119.228333,093.3 055.0
29676,29677,20-0104JD-MX-098-0345-09330600,2,04/08/2001,2001,4,31.855,-119.568333,093.3 060.0
29677,29678,20-0104JD-MX-098-1205-09330700,2,04/08/2001,2001,4,31.516666,-120.246666,093.3 070.0
29678,29679,20-0104JD-PR-098-1845-09330800,2,04/08/2001,2001,4,31.173333,-120.918333,093.3 080.0
29679,29680,20-0104JD-MX-099-0054-09330900,2,04/09/2001,2001,4,30.846666,-121.59,093.3 090.0
29680,29681,20-0104JD-MX-099-0705-09331000,2,04/09/2001,2001,4,30.518333,-122.258333,093.3 100.0
29681,29682,20-0104JD-PR-099-1801-09331100,2,04/09/2001,2001,4,30.178333,-122.921666,093.3 110.0
29682,29683,20-0104JD-MX-100-0018-09331200,2,04/10/2001,2001,4,29.846666,-123.585,093.3 120.0
29683,29684,20-0104JD-MX-100-1000-09001200,2,04/10/2001,2001,4,30.426666,-124.001666,090.0 120.0
29684,29685,20-0104JD-PR-100-1803-09001100,2,04/10/2001,2001,4,30.771666,-123.34,090.0 110.0
29685,29686,20-0104JD-MX-101-0051-09001000,2,04/11/2001,2001,4,31.081666,-122.653333,090.0 100.0
29686,29687,20-0104JD-MX-101-0740-09000900,2,04/11/2001,2001,4,31.42,-121.991666,090.0 090.0
29687,29688,20-0104JD-PR-101-1744-09000800,2,04/11/2001,2001,4,31.751666,-121.326666,090.0 080.0
29688,29689,20-0104JD-MX-101-2333-09000700,2,04/11/2001,2001,4,32.086666,-120.638333,090.0 070.0
29689,29690,20-0104JD-MX-102-0615-09000600,2,04/12/2001,2001,4,32.42,-119.963333,090.0 060.0
29690,29691,20-0104JD-MX-102-1121-09000530,2,04/12/2001,2001,4,32.655,-119.48,090.0 053.0
29691,29692,20-0104JD-PR-102-1851-09000450,2,04/12/2001,2001,4,32.92,-118.936666,090.0 045.0
29692,29693,20-0104JD-MX-103-0015-09000370,2,04/13/2001,2001,4,33.188333,-118.386666,090.0 037.0
29693,29694,20-0104JD-MX-103-0300-09000350,2,04/13/2001,2001,4,33.253333,-118.255,090.0 035.0
29694,29695,20-0104JD-MX-103-0657-09000300,2,04/13/2001,2001,4,33.416666,-117.901666,090.0 030.0
29695,29696,20-0104JD-MX-103-0948-09000280,2,04/13/2001,2001,4,33.483333,-117.768333,090.0 028.0
29696,29697,20-0104JD-MX-103-2212-08670330,2,04/13/2001,2001,4,33.89,-118.488333,086.7 033.0
29697,29698,20-0104JD-MX-103-2345-08670350,2,04/13/2001,2001,4,33.823333,-118.625,086.7 035.0
29698,29699,20-0104JD-MX-104-0400-08670400,2,04/14/2001,2001,4,33.656666,-118.975,086.7 040.0
29699,29700,20-0104JD-MX-104-0822-08670450,2,04/14/2001,2001,4,33.495,-119.315,086.7 045.0
29700,29701,20-0104JD-MX-104-1240-08670500,2,04/14/2001,2001,4,33.32,-119.66,086.7 050.0
29701,29702,20-0104JD-PR-104-1805-08670550,2,04/14/2001,2001,4,33.148333,-120.023333,086.7 055.0
29702,29703,20-0104JD-MX-104-2138-08670600,2,04/14/2001,2001,4,32.991666,-120.35,086.7 060.0
29703,29704,20-0104JD-MX-105-0404-08670700,2,04/15/2001,2001,4,32.655,-121.033333,086.7 070.0
29704,29705,20-0104JD-MX-105-1015-08670800,2,04/15/2001,2001,4,32.328333,-121.718333,086.7 080.0
29705,29706,20-0104JD-PR-105-1716-08670900,2,04/15/2001,2001,4,31.998333,-122.388333,086.7 090.0
29706,29707,20-0104JD-MX-105-2231-08671000,2,04/15/2001,2001,4,31.661666,-123.07,086.7 100.0
29707,29708,20-0104JD-MX-106-0446-08671100,2,04/16/2001,2001,4,31.325,-123.743333,086.7 110.0
29708,29709,20-0104JD-MX-106-1054-08331100,2,04/16/2001,2001,4,31.916666,-124.17,083.3 110.0
29709,29710,20-0104JD-PR-106-1757-08331000,2,04/16/2001,2001,4,32.226666,-123.486666,083.3 100.0
29710,29711,20-0104JD-MX-106-2304-08330900,2,04/16/2001,2001,4,32.578333,-122.811666,083.3 090.0
29711,29712,20-0104JD-MX-107-0538-08330800,2,04/17/2001,2001,4,32.913333,-122.133333,083.3 080.0
29712,29713,20-0104JD-MX-107-1134-08330700,2,04/17/2001,2001,4,33.245,-121.441666,083.3 070.0
29713,29714,20-0104JD-PR-107-1842-08330600,2,04/17/2001,2001,4,33.575,-120.753333,083.3 060.0
29714,29715,20-0104JD-MX-107-2310-08330550,2,04/17/2001,2001,4,33.748333,-120.403333,083.3 055.0
29715,29716,20-0104JD-MX-108-0241-08330510,2,04/18/2001,2001,4,33.881666,-120.138333,083.3 051.0
29716,29717,20-0104JD-MX-108-0756-08180469,2,04/18/2001,2001,4,34.28,-120.026666,081.8 046.9
29717,29718,20-0104JD-MX-108-1259-08330406,2,04/18/2001,2001,4,34.225,-119.41,083.3 040.6
29718,29719,20-0104JD-PR-109-1928-08330420,2,04/19/2001,2001,4,34.178333,-119.505,083.3 042.0
29719,29720,20-0104JD-MX-110-0247-08000510,2,04/20/2001,2001,4,34.451666,-120.526666,080.0 051.0
29720,29721,20-0104JD-MX-110-0543-08000550,2,04/20/2001,2001,4,34.318333,-120.8,080.0 055.0
29721,29722,20-0104JD-MX-110-0933-08000600,2,04/20/2001,2001,4,34.145,-121.161666,080.0 060.0
29722,29723,20-0104JD-PR-110-1812-08000700,2,04/20/2001,2001,4,33.816666,-121.84,080.0 070.0
29723,29724,20-0104JD-MX-110-2355-08000800,2,04/20/2001,2001,4,33.485,-122.53,080.0 080.0
29724,29725,20-0104JD-MX-111-0646-08000900,2,04/21/2001,2001,4,33.156666,-123.216666,080.0 090.0
29725,29726,20-0104JD-PR-111-1733-08001000,2,04/21/2001,2001,4,32.796666,-123.926666,080.0 100.0
29726,29727,20-0104JD-MX-112-0052-07671000,2,04/22/2001,2001,4,33.388333,-124.326666,076.7 100.0
29727,29728,20-0104JD-MX-112-0746-07670900,2,04/22/2001,2001,4,33.721666,-123.638333,076.7 090.0
29728,29729,20-0104JD-PR-112-1723-07670800,2,04/22/2001,2001,4,34.066666,-122.973333,076.7 080.0
29729,29730,20-0104JD-MX-112-2337-07670700,2,04/22/2001,2001,4,34.388333,-122.245,076.7 070.0
29730,29731,20-0104JD-MX-113-0706-07670600,2,04/23/2001,2001,4,34.72,-121.556666,076.7 060.0
29731,29732,20-0104JD-MX-113-1148-07670550,2,04/23/2001,2001,4,34.89,-121.198333,076.7 055.0
29732,29733,20-0104JD-MX-113-1527-07670510,2,04/23/2001,2001,4,35.023333,-120.916666,076.7 051.0
29733,29734,20-0104JD-MX-113-1847-07670490,2,04/23/2001,2001,4,35.085,-120.79,076.7 049.0
29734,29735,20-0107NM-PR-191-1844-09330267,3,07/10/2001,2001,7,32.955,-117.308333,093.3 026.7
29735,29736,20-0107NM-MX-191-2052-09330280,3,07/10/2001,2001,7,32.913333,-117.395,093.3 028.0
29736,29737,20-0107NM-MX-192-0104-09330300,3,07/11/2001,2001,7,32.84,-117.538333,093.3 030.0
29737,29738,20-0107NM-MX-192-0529-09330350,3,07/11/2001,2001,7,32.675,-117.881666,093.3 035.0
29738,29739,20-0107NM-MX-192-0927-09330400,3,07/11/2001,2001,7,32.515,-118.215,093.3 040.0
29739,29740,20-0107NM-MX-192-1322-09330450,3,07/11/2001,2001,7,32.351666,-118.558333,093.3 045.0
29740,29741,20-0107NM-PR-192-1738-09330500,3,07/11/2001,2001,7,32.183333,-118.895,093.3 050.0
29741,29742,20-0107NM-MX-192-2144-09330550,3,07/11/2001,2001,7,32.016666,-119.233333,093.3 055.0
29742,29743,20-0107NM-MX-193-0241-09330600,3,07/12/2001,2001,7,31.845,-119.575,093.3 060.0
29743,29744,20-0107NM-MX-193-0832-09330700,3,07/12/2001,2001,7,31.51,-120.243333,093.3 070.0
29744,29745,20-0107NM-PR-193-1752-09330800,3,07/12/2001,2001,7,31.18,-120.931666,093.3 080.0
29745,29746,20-0107NM-MX-194-0249-09330900,3,07/13/2001,2001,7,30.856666,-121.603333,093.3 090.0
29746,29747,20-0107NM-MX-194-0912-09331000,3,07/13/2001,2001,7,30.505,-122.281666,093.3 100.0
29747,29748,20-0107NM-PR-194-1752-09331100,3,07/13/2001,2001,7,30.181666,-122.955,093.3 110.0
29748,29749,20-0107NM-MX-194-2327-09331200,3,07/13/2001,2001,7,29.856666,-123.603333,093.3 120.0
29749,29750,20-0107NM-MX-195-0825-09001200,3,07/14/2001,2001,7,30.425,-124.001666,090.0 120.0
29750,29751,20-0107NM-PR-195-1807-09001100,3,07/14/2001,2001,7,30.761666,-123.341666,090.0 110.0
29751,29752,20-0107NM-MX-196-0115-09001000,3,07/15/2001,2001,7,31.086666,-122.665,090.0 100.0
29752,29753,20-0107NM-MX-196-0729-09000900,3,07/15/2001,2001,7,31.413333,-121.998333,090.0 090.0
29753,29754,20-0107NM-MX-196-1329-09000800,3,07/15/2001,2001,7,31.755,-121.318333,090.0 080.0
29754,29755,20-0107NM-PR-196-1920-09000700,3,07/15/2001,2001,7,32.086666,-120.64,090.0 070.0
29755,29756,20-0107NM-MX-197-0229-09000600,3,07/16/2001,2001,7,32.421666,-119.96,090.0 060.0
29756,29757,20-0107NM-MX-197-0727-09000530,3,07/16/2001,2001,7,32.65,-119.483333,090.0 053.0
29757,29758,20-0107NM-MX-197-1256-09000450,3,07/16/2001,2001,7,32.92,-118.938333,090.0 045.0
29758,29759,20-0107NM-PR-197-1825-09000370,3,07/16/2001,2001,7,33.191666,-118.381666,090.0 037.0
29759,29760,20-0107NM-MX-198-0206-09000350,3,07/17/2001,2001,7,33.253333,-118.256666,090.0 035.0
29760,29761,20-0107NM-MX-198-0832-09000300,3,07/17/2001,2001,7,33.428333,-117.908333,090.0 030.0
29761,29762,20-0107NM-MX-198-1147-09000280,3,07/17/2001,2001,7,33.481666,-117.771666,090.0 028.0
29762,29763,20-0107NM-PR-198-1818-08670330,3,07/17/2001,2001,7,33.893333,-118.491666,086.7 033.0
29763,29764,20-0107NM-MX-198-2043-08670350,3,07/17/2001,2001,7,33.826666,-118.628333,086.7 035.0
29764,29765,20-0107NM-MX-199-0037-08670400,3,07/18/2001,2001,7,33.655,-118.981666,086.7 040.0
29765,29766,20-0107NM-MX-199-1423-08670450,3,07/18/2001,2001,7,33.493333,-119.325,086.7 045.0
29766,29767,20-0107NM-PR-199-1818-08670500,3,07/18/2001,2001,7,33.325,-119.67,086.7 050.0
29767,29768,20-0107NM-MX-200-0119-08670550,3,07/19/2001,2001,7,33.151666,-120.013333,086.7 055.0
29768,29769,20-0107NM-MX-200-0508-08670600,3,07/19/2001,2001,7,32.986666,-120.36,086.7 060.0
29769,29770,20-0107NM-MX-200-1041-08670700,3,07/19/2001,2001,7,32.66,-121.033333,086.7 070.0
29770,29771,20-0107NM-PR-200-1734-08670800,3,07/19/2001,2001,7,32.335,-121.751666,086.7 080.0
29771,29772,20-0107NM-MX-200-2223-08670900,3,07/19/2001,2001,7,31.993333,-122.391666,086.7 090.0
29772,29773,20-0107NM-MX-201-0404-08671000,3,07/20/2001,2001,7,31.658333,-123.075,086.7 100.0
29773,29774,20-0107NM-MX-201-0942-08671100,3,07/20/2001,2001,7,31.326666,-123.743333,086.7 110.0
29774,29775,20-0107NM-PR-201-1716-08331100,3,07/20/2001,2001,7,31.918333,-124.175,083.3 110.0
29775,29776,20-0107NM-MX-201-2216-08331000,3,07/20/2001,2001,7,32.243333,-123.503333,083.3 100.0
29776,29777,20-0107NM-MX-202-0421-08330900,3,07/21/2001,2001,7,32.578333,-122.818333,083.3 090.0
29777,29778,20-0107NM-MX-202-1007-08330800,3,07/21/2001,2001,7,32.91,-122.138333,083.3 080.0
29778,29779,20-0107NM-PR-202-1753-08330700,3,07/21/2001,2001,7,33.246666,-121.451666,083.3 070.0
29779,29780,20-0107NM-MX-202-2248-08330600,3,07/21/2001,2001,7,33.57,-120.763333,083.3 060.0
29780,29781,20-0107NM-MX-203-0309-08330550,3,07/22/2001,2001,7,33.743333,-120.415,083.3 055.0
29781,29782,20-0107NM-MX-203-0757-08330510,3,07/22/2001,2001,7,33.878333,-120.14,083.3 051.0
29782,29783,20-0107NM-MX-203-1357-08330420,3,07/22/2001,2001,7,34.175,-119.511666,083.3 042.0
29783,29784,20-0107NM-PR-203-1815-08330406,3,07/22/2001,2001,7,34.23,-119.415,083.3 040.6
29784,29785,20-0107NM-MX-203-2334-08180469,3,07/22/2001,2001,7,34.278333,-120.015,081.8 046.9
29785,29786,20-0107NM-MX-204-0650-08000510,3,07/23/2001,2001,7,34.448333,-120.528333,080.0 051.0
29786,29787,20-0107NM-MX-204-1003-08000550,3,07/23/2001,2001,7,34.32,-120.813333,080.0 055.0
29787,29788,20-0107NM-PR-204-1744-08000600,3,07/23/2001,2001,7,34.151666,-121.163333,080.0 060.0
29788,29789,20-0107NM-MX-204-2316-08000700,3,07/23/2001,2001,7,33.815,-121.843333,080.0 070.0
29789,29790,20-0107NM-MX-205-0523-08000800,3,07/24/2001,2001,7,33.478333,-122.538333,080.0 080.0
29790,29791,20-0107NM-MX-205-1109-08000900,3,07/24/2001,2001,7,33.15,-123.226666,080.0 090.0
29791,29792,20-0107NM-PR-205-1819-08001000,3,07/24/2001,2001,7,32.818333,-123.933333,080.0 100.0
29792,29793,20-0107NM-MX-205-2319-07671000,3,07/24/2001,2001,7,33.386666,-124.328333,076.7 100.0
29793,29794,20-0107NM-MX-206-0829-07670900,3,07/25/2001,2001,7,33.721666,-123.641666,076.7 090.0
29794,29795,20-0107NM-PR-206-1735-07670800,3,07/25/2001,2001,7,34.056666,-122.95,076.7 080.0
29795,29796,20-0107NM-MX-206-2341-07670700,3,07/25/2001,2001,7,34.393333,-122.248333,076.7 070.0
29796,29797,20-0107NM-MX-207-0532-07670600,3,07/26/2001,2001,7,34.721666,-121.548333,076.7 060.0
29797,29798,20-0107NM-MX-207-0929-07670550,3,07/26/2001,2001,7,34.895,-121.2,076.7 055.0
29798,29799,20-0107NM-MX-207-1321-07670510,3,07/26/2001,2001,7,35.02,-120.956666,076.7 051.0
29799,29800,20-0107NM-MX-207-1608-07670490,3,07/26/2001,2001,7,35.09,-120.78,076.7 049.0
29800,29801,20-0110NM-PR-298-1822-09330267,4,10/25/2001,2001,10,32.958333,-117.31,093.3 026.7
29801,29802,20-0110NM-MX-298-2048-09330280,4,10/25/2001,2001,10,32.911666,-117.396666,093.3 028.0
29802,29803,20-0110NM-MX-298-2343-09330300,4,10/25/2001,2001,10,32.845,-117.538333,093.3 030.0
29803,29804,20-0110NM-MX-299-0343-09330350,4,10/26/2001,2001,10,32.678333,-117.865,093.3 035.0
29804,29805,20-0110NM-MX-299-0758-09330400,4,10/26/2001,2001,10,32.515,-118.21,093.3 040.0
29805,29806,20-0110NM-MX-299-1206-09330450,4,10/26/2001,2001,10,32.353333,-118.561666,093.3 045.0
29806,29807,20-0110NM-PR-299-1741-09330500,4,10/26/2001,2001,10,32.176666,-118.893333,093.3 050.0
29807,29808,20-0110NM-MX-299-2123-09330550,4,10/26/2001,2001,10,32.015,-119.23,093.3 055.0
29808,29809,20-0110NM-MX-300-0129-09330600,4,10/27/2001,2001,10,31.848333,-119.568333,093.3 060.0
29809,29810,20-0110NM-MX-300-0714-09330700,4,10/27/2001,2001,10,31.516666,-120.243333,093.3 070.0
29810,29811,20-0110NM-PR-300-1748-09330800,4,10/27/2001,2001,10,31.206666,-120.92,093.3 080.0
29811,29812,20-0110NM-MX-300-2253-09330900,4,10/27/2001,2001,10,30.841666,-121.578333,093.3 090.0
29812,29813,20-0110NM-MX-301-0453-09331000,4,10/28/2001,2001,10,30.518333,-122.253333,093.3 100.0
